ID,Type,SKU,"GTIN, UPC, EAN, or ISBN",Name,Published,"Is featured?","Visibility in catalog","Short description",Description,"Date sale price starts","Date sale price ends","Tax status","Tax class","In stock?",Stock,"Low stock amount","Backorders allowed?","Sold individually?","Weight (kg)","Length (cm)","Width (cm)","Height (cm)","Allow customer reviews?","Purchase note","Sale price","Regular price",Categories,Tags,"Shipping class",Images,"Download limit","Download expiry days",Parent,"Grouped products",Upsells,Cross-sells,"External URL","Button text",Position,Brands,"Meta: rank_math_internal_links_processed","Meta: _deal_sales_counts","Meta: _deal_quantity","Meta: mf_pbt_product_ids","Meta: martfury_pbt_discount_all","Meta: martfury_pbt_checked_all","Meta: martfury_pbt_quantity_discount_all","Meta: _last_editor_used_jetpack","Meta: _wp_page_template","Meta: qwc_enable_quotes","Meta: qwc_display_prices","Meta: _wa_order_phone_number","Meta: _wa_order_button_text","Meta: _wa_order_custom_message","Meta: _hide_wa_button","Meta: _hide_atc_button","Meta: _force_show_atc_button","Meta: _diza_attribute_select","Meta: _diza_single_layout_select","Meta: _product_size_guide_image","Meta: diza_post_views_count","Meta: _yoast_wpseo_primary_product_cat","Meta: _yoast_wpseo_primary_yith_product_brand","Meta: _yoast_wpseo_focuskw","Meta: _yoast_wpseo_title","Meta: _yoast_wpseo_metadesc","Meta: _yoast_wpseo_linkdex","Meta: _yoast_wpseo_content_score","Meta: _yoast_wpseo_estimated-reading-time-minutes","Meta: rank_math_seo_score","Meta: video_position","Meta: custom_badges_text","Meta: _is_new","Meta: _rank_math_gtin_code","Meta: rank_math_primary_product_cat","Meta: rank_math_primary_product_brand","Meta: _eael_post_view_count","Meta: wcboost_compare_count","Meta: wcboost_compare_addition","Meta: wcboost_compare_time","Meta: rs_page_bg_color","Meta: pageview","Meta: kft_prod_left_sidebar","Meta: kft_prod_right_sidebar","Meta: newts_product_brand","Meta: newts_product_brand_parent","Meta: _ajax_nonce-add-ts_product_brand","Meta: ts_prod_layout","Meta: ts_prod_left_sidebar","Meta: ts_prod_right_sidebar","Meta: ts_prod_custom_tab","Meta: ts_prod_custom_tab_title","Meta: ts_prod_custom_tab_content","Meta: ts_bg_breadcrumbs","Meta: ts_prod_video_url","Meta: ts_prod_360_gallery","Meta: ts_prod_size_chart","Meta: _wcct_goaldeal_stock_11879_1705449600_1705968000","Meta: _g_feedback_shortcode_5907c543eb3f92f6ab4aaafc29d65763863de758","Meta: _wp_old_date","Meta: _wxr_import_user_slug","Meta: _oembed_f278ca7d620883450a875bb1e3926693","Meta: _oembed_time_f278ca7d620883450a875bb1e3926693","Meta: _product_url","Meta: _button_text","Meta: _g_feedback_shortcode_05aa4f565bd214491ea2b5358ba462052aecd130","Meta: ts_show_page_title","Meta: woosb_total_limits_min","Meta: woosb_total_limits_max","Meta: _sale_price_times_from","Meta: _sale_price_times_to","Meta: _woo_ctr_select_countdown_timer","Meta: _woo_ctr_enable_progress_bar","Meta: _woo_ctr_progress_bar_goal","Meta: _woo_ctr_progress_bar_initial","Meta: _oembed_e472ad1df0e99dbd882b0b630fc3a49d","Meta: _oembed_time_e472ad1df0e99dbd882b0b630fc3a49d","Meta: _wp_desired_post_slug","Meta: _oembed_314e57a0103f60c96b99d7fbe5207fb3","Meta: _oembed_time_314e57a0103f60c96b99d7fbe5207fb3","Meta: woosb_disable_auto_price","Meta: woosb_discount","Meta: woosb_discount_amount","Meta: woosb_shipping_fee","Meta: woosb_optional_products","Meta: woosb_manage_stock","Meta: woosb_limit_each_min","Meta: woosb_limit_each_max","Meta: woosb_limit_each_min_default","Meta: woosb_limit_whole_min","Meta: woosb_limit_whole_max","Meta: woosb_total_limits","Meta: woosb_exclude_unpurchasable","Meta: woosb_layout","Meta: product_features_desc","Meta: rank_math_analytic_object_id","Meta: wcboost_compare_removal","Meta: rank_math_focus_keyword","Attribute 1 name","Attribute 1 value(s)","Attribute 1 visible","Attribute 1 global","Attribute 2 name","Attribute 2 value(s)","Attribute 2 visible","Attribute 2 global","Meta: _elementor_edit_mode","Meta: _elementor_template_type","Meta: _elementor_version","Meta: _elementor_pro_version","Meta: _elementor_data","Meta: _eael_custom_js","Meta: _elementor_element_cache","Meta: rank_math_title","Meta: rank_math_description","Meta: rank_math_shortcode_schema_s-66d08d566c7db","Meta: rank_math_shortcode_schema_s-57c41286-639a-4e38-a25a-5a403c201606","Meta: rank_math_pillar_content"
\n• Oxygen Therapy Sets for home of clinic us as complete ready to use kits.
\n• Quick application for emergency use.
\n• Oxygen Therapy kit for use in emergency, transport, clinic or home use.
\n• Robust construction of steel trolley.
\n• Powder coated finish.
\n• Easy to operate.
\n• Quick application.
\n• Complete with mask, ready to use, once cylinder is filled.
\n• Available in pre-configured kit with 120 cft cylinder.",,,taxable,,1,,,0,0,,,,,0,,,,"Respiratory Care > Oxygen Concentrators, Respiratory Care",,,https://citiscientific.com/wp-content/uploads/2024/03/Oxygen-Cylinder-120-cft.jpg,,,,,,,,,0,,1,0,,0,0,no,2,,,,,test,,,no,no,no,,,,,,,,,,,,,10,1,,0,,362,0,3810,1222,1222,1754939083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,,,Size,"40 Cft, 50 cft, 60 cft, 80 cft, 120 cft, 240 Cft",0,0,,,,,,,,,,,,,,,,
9021,variable,,,"Oxygen mask",1,0,visible,,"Features:
\n• This clear high concentration oxygen mask comes complete with 2.1m tubing.
\n• This paediatric/child size oxygen mask and tubing set is simple to attach to our range of medical oxygen cylinders (tank/bottle/canister) via the oxygen tubing which features universal rubber end fittings which simply push fit onto our oxygen cylinder regulator outlets.",,,taxable,,1,,,0,0,,,,,0,,,,"Respiratory Care, Respiratory Care > Oxygen Concentrators",,,"https://citiscientific.com/wp-content/uploads/2024/03/Oxygen-mask-Child.jpg, https://citiscientific.com/wp-content/uploads/2024/03/Oxygen-mask-Adult.jpg",,,,,,,,,0,,1,0,,0,0,no,2,,,,,test,,,no,no,no,,,,,,,,,,,,,10,1,,0,,272,0,3361,1211,1211,1754946685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,,,Size,"Infant, Child",0,0,,,,,,,,,,,,,,,,
9026,variable,,,"Pipette Juster",1,0,visible,,"Features:
\n• Lightweight, ergonomic, low force design
\n• Ml Adjustable Volume Autoclavable Micropipette Pipette Pipette Gun
\n• Digital display clearly reads volume setting
\n• The pipettes cover volume range of 0.1μl to 10ml
\n• Easy to calibrate and maintain with tool supplied
\n• Design helps avoid repetitive strain injuries
\n• Calibrated in accordance with ISO8655. Each pipette supplied with individual test certificate
\n• The low part is available for autoclaving.
\n• Volume Range: 5ul-10ul, 10ul-100ul and 100ul-1000ul
\n• Increment: 0.5ul , 1ul and 5ul",,,taxable,,1,,,0,0,,,,,0,,,,"Laboratory Equipments",,,https://citiscientific.com/wp-content/uploads/2024/03/Pipette-Juster-10-to-100-ul.jpg,,,,,,,,,0,,1,0,,0,0,no,2,,,,,test,,,no,no,no,,,,,,,,,,,,,10,1,,0,,468,0,3149,1150,1150,1754849038,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,,,Size,"10 to 100 ml, 100 to 1000 ml",0,0,,,,,,,,,,,,,,,,
9029,variable,,,"Side Screen Good Quality  Pak Made",1,0,visible,,"Features:
\n• Folding &amp; Moveable with 2 inch china castor wheels
\n• Consists of 4 folding sections, Each section width = 2 feet &amp; height = 6feet
\n• Total width of 4 sections is 8 feet
\n• 4 pieces of Washable curtains
\n• powder coated paint
\n• 1 inch pipe of 20 gauge
\n• Multipurpose usage",,,taxable,,1,,,0,0,,,,,0,,,,"Hospital Care",,,https://citiscientific.com/wp-content/uploads/2024/03/Sheet-for-Side-Screen.jpg,,,,,,,,,0,,1,0,,0,0,no,2,,,,,test,,,no,no,no,,,,,,,,,,,,,11,1,,0,,339,0,3002,1103,1103,1754926740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,,,Select,"with Curtains, without Curtains",0,0,,,,,,,,,,,,,,,,
9030,variable,,,"Side Screen  Four Fold Pak Made",1,0,visible,,"Features:
\n• Folding &amp; Moveable with 2 inch china castor wheels
\n• Consists of 4 folding sections, Each section width = 2 feet &amp; height = 6feet
\n• Total width of 4 sections is 8 feet
\n• 4 pieces of Washable curtains
\n• powder coated paint
\n• 1 inch pipe of 20 gauge
\n• Multipurpose usage",,,taxable,,1,,,0,0,,,,,0,,,,"Hospital Care",,,https://citiscientific.com/wp-content/uploads/2024/03/Side-Screen-Four-Fold-Pak-Made.jpg,,,,,,,,,0,,1,0,,0,0,no,2,,,,,test,,,no,no,no,,,,,,,,,,,,,10,1,,0,,339,0,3225,1017,1018,1754923807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,977,,Select,"With Curtain, With Curtains Standered, Without Curtains Standered",0,0,,,,,,,,,,,,,,,,
9031,variable,,,"Silipos 3 4 Length Insole",1,0,visible,,"Features:
\n• Foot Insole: this latex-free shoe insole cushions and protects the foot. It has many applications in orthopedic care to prevent pain and discomfort. It relieves pressure along sensitive spots
\n• Hypoallergenic Inserts: multi-density silicone insole is anatomically designed to support the longitudinal and transverse arches. This insole can be worn for longer duration without compromising control or comfort
\n• Unique Design: Silipos foot insole is easy to insert across different types of footwear. The sleek design of these shoe inserts ensure easy use, as it conforms to different types of feet
\n• Additional Features: the foot cushioning insole with deep heel cup design ensures superior comfort. It provides good anatomical arch support and can ease the pain associated with conditions like bunions, arthritis, flat feet, fasciitis
\n• Easy Fitting: the soft and flexible foot insole is available in large size for Men (8-10) and Women (10-11.5)",,,taxable,,1,,,0,0,,,,,0,,,,"Physiotherapy Products > Foot Braces, Physiotherapy Products",,,https://citiscientific.com/wp-content/uploads/2024/03/Silipos-3-4-Length-Insole.jpg,,,,,,,,,0,,1,0,,0,0,no,2,,,,,test,,,no,no,no,,,,,,,,,,,,,62,1,,0,,1041,0,14072,1439,1439,1754910751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,,insole,Size,"Small, Medium, Large",0,0,,,,,,,,,,,,,,,,
9032,variable,,,"Slim Line Physio Ball",1,0,visible,,"Features:
\n• Gym ball are ideal for all age and for Men and Women
\n• Strengthen and tone muscles &amp; bones
\n• Helps develop overall body muscle, balance and coordination
\n• Washable and easy to care
\n• High grade imported rubber material
\n• Over inflation may result to damage of ball.
\n• It must be inflated to a maximum diameter.
\n• Original photos attached",,,taxable,,1,,,0,0,,,,,0,,,,"Physiotherapy Products, Physiotherapy Products > Hand Braces",,,https://citiscientific.com/wp-content/uploads/2024/03/Slim-Line-Physio-Ball-55-cm.jpg,,,,,,,,,0,,1,0,,0,0,no,2,,,,,test,,,no,no,no,,,,,,,,,,,,,59,1,,0,,254,0,3828,1434,1434,1754500249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,,ball,Size,"55 cm, 65 cm, 75 cm, 85 cm, 100 cm",0,0,,,,,,,,,,,,,,,,
9033,variable,,,"Sonomed ECG Pad",1,0,visible,,"Features:
\n• Precise Gridline Spacing
\n• Good Ink adhesiveness (no ink residue on printhead)
\n• Trusted brand name with a global presence
\n• Clean die-cut
\n• Original /OEM Paper Code
\n• CE certified manufacturer
\n• US FDA Registered
\n• ISO 9001 certified manufacturer
\n• Accurate Sensor Mark
\n• More than 180 paper types, compatible for use on major machine brands
\n• Premium grade thermal paper
\n• Long-life grade – image durability up to 10 years*
\n• Packing in a hygiene environment",,,taxable,,1,,,0,0,,,,,0,,,,"Electromedical Equipments > ECG Machines, Electromedical Equipments",,,https://citiscientific.com/wp-content/uploads/2024/03/Sonomed-ECG-Pad.jpg,,,,,,,,,0,,1,0,,0,0,no,2,,,,,test,,,no,no,no,,,,,,,,,,,,,56,1,,0,,614,0,6524,1981,1983,1754929298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,1766,"ecg pad",Size,"50mmx70mm, 142mmx150mm, 210mmx280mm",0,0,,,,,,,,,,,,,,,,
9035,variable,,,"Sterlizer Size Instrument Boiler",1,0,visible,,"Features:
\n• Consumable
\n• Time saving
\n• Energy Saving
\n• 24-84 GPM (gallons per minute) flow
\n• Great for reducing of bacteria and viruses
\n• Easy to use
\n• Optimum efficiency",,,taxable,,1,,,0,0,,,,,0,,,,"Electromedical Equipments > Sterilizers, Electromedical Equipments",,,https://citiscientific.com/wp-content/uploads/2024/03/Sterlizer-Size-Instrument-Boiler.jpg,,,,,,,,,0,,1,0,,0,0,no,2,,,,,test,,,no,no,no,,,,,,,,,,,,,10,1,,0,,661,0,6603,1990,1992,1754941904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,1769,,Size,"6X12, 7X14",0,0,,,,,,,,,,,,,,,,
9036,variable,,,"Suction Bottle  Glass China",1,0,visible,,"Features:
\n• Clear glass is non-toxic, and easy to clean.
\n• Cap fitted with float safely valve automatically and efficiently shuts off vacuum fully when it is full.
\n• Cap inlet and outlet tube connectors molded-in unique graphic indication of PATIENT/VACUUM for easy-use",,,taxable,,1,,,0,0,,,,,0,,,,"Respiratory Care",,,https://citiscientific.com/wp-content/uploads/2024/03/Suction-Bottle-2500-ml-Glass-China.jpg,,,,,,,,,0,,1,0,,0,0,no,2,,,,,test,,,no,no,no,,,,,,,,,,,,,10,1,,0,,272,0,3071,1209,1209,1754923858,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,,,Size,"1000 ml Plastic, 2500 ml, 3000 ml",0,0,,,,,,,,,,,,,,,,
9040,variable,,,"Top Gloves",1,0,visible,,"Features:
\n• Palm Textured or Finger Textured or Smooth Surface, Ambidextrous, Beaded cuff, Online Single Chlorinated or Polymer Coated",,,taxable,,1,,,0,0,,,,,0,,,,"Personal Healthcare",,,https://citiscientific.com/wp-content/uploads/2024/03/Top-Gloves-Size-7.jpg,,,,,,,,,0,,1,0,,0,0,no,2,,,,,test,,,no,no,no,,,,,,,,,,,,,57,1,,0,,420,0,3394,2057,2060,1754946624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,1823,gloves,Size,"6.5, 7",0,0,,,,,,,,,,,,,,,,
9041,variable,,,"TS Abdominal Belt with Back Support",1,0,visible,,"Features:
\n• Pleasant aesthetics
\n• Sleek construction
\n• Single panel of elastic
\n• Light weight and thin construction.",,,taxable,,1,,,0,0,,,,,0,,,,"Physiotherapy Products > Spinal Lumbar Care, Physiotherapy Products",,,https://citiscientific.com/wp-content/uploads/2024/03/TS-Abdominal-Belt-with-Back-Support.jpg,,,,,,,,,0,,1,0,,0,0,no,2,,,,,test,,,no,no,no,,,,,,,,,,,,,57,1,,0,,703,0,3547,1540,1540,1754914190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,,"abdominal belt",Size,"Large, Extra Large, Double Extra Large, Triple Extra Large",0,0,,,,,,,,,,,,,,,,
9042,variable,,,"TS Abdominal Waist Belt",1,0,visible,,"Features:
\n• Self – adhesive closure Help support lower back and abdomenTo accumulate relief while walking, exercise and office work",,,taxable,,1,,,0,0,,,,,0,,,,"Physiotherapy Products > Spinal Lumbar Care, Physiotherapy Products",,,https://citiscientific.com/wp-content/uploads/2024/03/TS-Abdominal-Waist-Belt.jpg,,,,,,,,,0,,1,0,,0,0,no,2,,,,,test,,,no,no,no,,,,,,,,,,,,,56,1,,0,,703,0,3535,1393,1393,1754950124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,,abdominal,Size,"Small, Extra Large",0,0,,,,,,,,,,,,,,,,
9043,variable,,,"TS Arm Sling",1,0,visible,,"Features:
\n• TS ORTHO &amp; SURGICAL Arm Sling with Soft Broad Collar
\n• Provides support for injured or post-operative arm
\n• Soft broad collar for added comfort
\n• Ideal for sports and outdoor activities
\n• Category: Sports &amp; Outdoors &gt; Accessories &gt; Supports &amp; Braces",,,taxable,,1,,,0,0,,,,,0,,,,"Physiotherapy Products > Hand Braces, Physiotherapy Products",,,https://citiscientific.com/wp-content/uploads/2024/03/TS-Arm-Sling.jpg,,,,,,,,,0,,1,0,,0,0,no,2,,,,,test,,,no,no,no,,,,,,,,,,,,,59,1,,0,,815,0,3623,1357,1357,1754924089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,,arm,Size,"Small, Medium, Large, Extra Large",0,0,,,,,,,,,,,,,,,,
9047,variable,,,"Urine Strips Multi Parameter",1,0,visible,,"Features:
\n• 10 tests on each stick – Test results may provide information regarding the status of carbohydrate metabolism, kidney and liver function, acid-base balance and bacteriurea. Please refer to the pouch label for the specific test parameters of the product you are using.
\n• Same tests as used by health professionals within Hospitals and GP Surgeries
\n• CE Marked for Home Use.
\n• Contracted suppliers for the NHS
\n• 1 x 2 test pack contain (2 strips per foil pouch).
\n• The tests will have at least 6 months to expiry. Once the pouch has been opened, the remaining strips remain stable for up to 30 days as long as the pouch is immediately re-sealed.",,,taxable,,1,,,0,0,,,,,0,,,,"Laboratory Equipments",,,https://citiscientific.com/wp-content/uploads/2024/03/Uristrips-Parameter-SD-Check-Korea-Made.jpg,,,,,,,,,0,,1,0,,0,0,no,2,,,,,test,,,no,no,no,,,,,,,,,,,,,68,1,,0,,468,0,3049,1090,1090,1754944819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,,strips,Size,"3, 10",0,0,,,,,,,,,,,,,,,,
9048,variable,,,"Vacuum Cup Besmed Taiwan Made",1,0,visible,,"Features:
\n• Made of medical grade silicone rubbers.
\n• Soft suction cup allows for easy insertion
\n• Protect and decrease possible danger to the fetus head.
\n• Black guideline is designed for positioning reference.
\n• Replaceable Handle and valve assemblies of chrome plat brass.
\n• No yellowish within 2 years.
\n• Design for appropriate repeated use and cleaning procedures.
\n• Latex Free.
\n• Autoclavable.",,,taxable,,1,,,0,0,,,,,0,,,,"Respiratory Care",,,https://citiscientific.com/wp-content/uploads/2024/03/Vacuum-Cup-Size-Large-Besmed-Taiwan-Made.jpg,,,,,,,,,0,,1,0,,0,0,no,2,,,,,test,,,no,no,no,,,,,,,,,,,,,65,1,,0,,272,0,3199,1086,1086,1754933599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,,cup,Size,"Small, Medium, Large",0,0,,,,,,,,,,,,,,,,
9051,variable,,,"Lead Apron Double",1,0,visible,,"Features:
\nLead Apron with available thickness.
\n• 0.25mm
\n• 0.5mm
\n• 0.65mm",,,taxable,,1,,,0,0,,,,,0,,,,"Electromedical Equipments, Electromedical Equipments > X rays",,,https://citiscientific.com/wp-content/uploads/2024/03/Lead-Apron-Double.jpg,,,,,,,,,0,,1,0,,0,0,no,2,,,,,test,,,no,no,no,,,,,,,,,,,,,11,1,,0,,533,0,6388,1523,1525,1754929373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,1424,,Select,"0.5mm China, 0.5mm USA, 0.5mm Korea",0,0,,,,,,,,,,,,,,,,
9052,variable,,,"Oxygen Cylinder Trolley",1,0,visible,,"Features:
\n• Heavy-duty construction, robust design.
\n• Ergonomically designed handle help control.
\n• Safety chain for securing cylinder.
\n• Steel foot plate.
\n• Height of handle: 950mm
\n• Tray: 200 mm wide
\n• Electro plated finish as standard.
\n• 150 mm heavy-duty Castors.
\n• D-Size Cylinder Trolley",,,taxable,,1,,,0,0,,,,,0,,,,"Hospital Care",,,https://citiscientific.com/wp-content/uploads/2024/03/Oxygen-Cylinder-Trolley-Medium-Grey.jpg,,,,,,,,,0,,1,0,,0,0,no,2,,,,,test,,,no,no,no,,,,,,,,,,,,,64,1,,0,,339,0,5131,1321,1321,1754937539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,,cylinder,Size,"Small Grey, Large Grey",0,0,,,,,,,,,,,,,,,,
9053,simple,,,"Pillow Cover",1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,100,Clothwares,,,https://citiscientific.com/wp-content/uploads/2024/03/Pillow-Cover-White.jpg,,,,,,,,,0,,1,0,,0,0,no,2,,,,,test,,,no,no,no,,,,,,,,,,,,,51,1,,0,,447,0,4135,2175,2181,1754943877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,2029,"pillow cover",Color,"Blue, Green",0,0,,,,,,,,,,,,,,,,
9054,variable,,,"Pipette Measuring",1,0,visible,,"Features:
\nAll pipettes are supplied with batch number and one batch certificate per packing unit. On request, they are also available with an individual certificate, USP individual certificate or DAkkS calibration certificate.
\n
\n• Type 3 (zero at top)
\n• DIN EN ISO 835
\n• DE-M marking
\n• Ring mark and inscriptions in high contrast, blue enamel
\n• Calibrated to deliver (Ex)
\n• Waiting time 5 sec.
\n• The deviation in length is: ± 10 mm",,,taxable,,1,,,0,0,,,,,0,,,,"Laboratory Equipments",,,https://citiscientific.com/wp-content/uploads/2024/03/Pipette-Measuring.jpg,,,,,,,,,0,,1,0,,0,0,no,2,,,,,test,,,no,no,no,,,,,,,,,,,,,10,1,,0,,468,0,5243,1481,1483,1754925864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,1294,,Size,"0 Point 5 ml, 0 Point 1 ml",0,0,,,,,,,,,,,,,,,,
9056,variable,,,"Sonomed ECG Roll",1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,,"Electromedical Equipments > ECG Machines, Electromedical Equipments",,,https://citiscientific.com/wp-content/uploads/2024/03/Sonomed-ECG-Roll.jpg,,,,,,,,,0,,1,0,,0,0,no,2,,,,,test,,,no,no,no,,,,,,,,,,,,,51,1,,0,,614,0,6982,1791,1794,1754942368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,1608,ecg,Size,"50x30 Single, 215mm",1,0,,,,,,,,,,,,,,,,
9059,simple,,,"ECG Paper Roll Schiller 1709A",1,0,visible,"Features:
\n• Imported Paper
\n• Fine Paper Quality
\n• For ECG pupose","Features:
\n• Imported Paper
\n• Fine Paper Quality
\n• For ECG pupose",,,taxable,,1,,,0,0,,,,,1,,,1300,"Electromedical Equipments > ECG Machines, Electromedical Equipments",,,https://citiscientific.com/wp-content/uploads/2024/04/ecg-paper-roll-Schiller-1709A.jpg,,,,,,,,,0,,1,0,,0,0,no,2,,,,,test,,,no,no,no,,,,,,,,,,,,,62,1,,0,,614,0,6987,1906,1910,1754931930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Features:<br />
• Imported Paper<br />
• Fine Paper Quality<br />
• For ECG pupose</p>
",34,1746,ecg,Size,"50 x 30 mm, 63mmx30mm, 80mm",1,0,,,,,,,,,,,,,,,,
9063,simple,,,"Lab Coat",1,0,visible,"Features:
\nBacked by our flourishing business processes, we are able to manufacture, supplier and of a quality range of Lab Coats for industry use. The offered coats are fabricated with the help of premium quality fabric and cutting-edge technology in compliance with set industrial norms. Our offered coats are worn by pharmacists and lab workers for safety against germs and chemicals.
\n• Chemical resistance
\n• Easy to use
\n• Finely finished","Features:
\nBacked by our flourishing business processes, we are able to manufacture, supplier and of a quality range of Lab Coats for industry use. The offered coats are fabricated with the help of premium quality fabric and cutting-edge technology in compliance with set industrial norms in cotton, Zean and wrinkle free stuff. Our offered coats are worn by pharmacists and lab workers for safety against germs and chemicals.
\n
\n• Chemical resistance
\n• Easy to use
\n• Finely finished",,,taxable,,1,,,0,0,,,,,1,,,1200,Clothwares,,,https://citiscientific.com/wp-content/uploads/2024/04/Lab-Coat-White.jpg,,,,,,,,,0,,1,0,,0,0,no,2,,,,,test,,,no,no,no,,,,,,,,,,,,,65,1,,0,,447,0,5075,2055,2060,1754910293,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Features:<br />
Backed by our flourishing business processes, we are able to manufacture, supplier and of a quality range of Lab Coats for industry use. The offered coats are fabricated with the help of premium quality fabric and cutting-edge technology in compliance with set industrial norms. Our offered coats are worn by pharmacists and lab workers for safety against germs and chemicals.<br />
• Chemical resistance<br />
• Easy to use<br />
• Finely finished</p>
",33,1600,"lab coat",Size,"S, M, L, XL, XXL",1,0,Color,"Blue, Green, Brown, Red, White",1,0,,,,,,,,,,,,
9657,simple,,,"Certeza BR-550 Single Electric Breast Pump",1,0,visible,"Certeza Electric Breast Pump BR-550 comes with single bottle with dual mode pumping hand held device. One bottle extra for storing. It is powered with batteries and adapter optional.","Single bottle electric breast pump Certeza Brand BR-550.
\n
\nCerteza BR-550 Single Electric Breast Pump designed for comfort and efficiency. It has multiple suction levels, mothers can customize their pumping experience according to their comfort. The pump includes a soft silicone cushion without BPA, ensuring gentle contact with the skin. It is easy to assemble and wash in short time to keep busy mothers stress free.
\n
\nFeatures:
\n<ul>
\n 	<li>Dual Modes of pumping for gentle stimulation</li>
\n 	<li>Large LCD Display</li>
\n 	<li>Easy to assemble</li>
\n 	<li>Lightweight and easy to carry</li>
\n 	<li>Size: 129 x 129 x 55 mm Approx.</li>
\n 	<li>Breast Shield size: 24 mm</li>
\n 	<li>Battery powered and Adapter option available.</li>
\n</ul>
\nFor knowing more Details about the product, feel free to <a href=""https://citiscientific.com/contact/""> contact us at 021-32782331</a>.",,,taxable,,1,,,0,0,,,,,1,,,9200,"Personal Healthcare, Personal Healthcare > Breast Pump > Digital Breast Pump","breast pump, breast pump certeza, breast pump in karachi, electronic breast pump",,"https://citiscientific.com/wp-content/uploads/2024/08/New-Project1.jpg, https://citiscientific.com/wp-content/uploads/2024/08/1724771248662-removebg-preview.png",,,,,,,,,0,,1,0,,0,0,no,2,,,,,test,,,no,no,no,,,,,,,,,,,,,70,1,,0,,420,0,4770,1554,1556,1754791552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,1288,"electric breast pump,breastfeeding",,,,,,,,,,,,,,,,"Certeza BR-550 Single Electric Breast Pump","Certeza Electric Breast Pump BR-550 comes with single bottle with dual mode pumping. One bottle extra for storing. It is powered with batteries and adapter optional.",195689,195691,
9664,simple,,,"Multi Glass Ampoule Injection Cutter Opener",1,0,visible,"The Multi Glass Ampoule Injection Cutter Opener is a state-of-the-art medical instrument crafted to elevate safety and streamline the process of medication preparation. This advanced tool allows healthcare professionals to effortlessly and hygienically open glass ampoules, significantly reducing the risk of injury and contamination.","The Multi Glass Ampoule Injection Cutter Opener is a state-of-the-art medical instrument crafted to elevate safety and streamline the process of medication preparation. This advanced tool allows healthcare professionals to effortlessly and hygienically open glass ampoules, significantly reducing the risk of injury and contamination. Its versatile design accommodates a range of ampoule sizes, making it highly adaptable. Equipped with a precision-engineered blade, it ensures a flawless break every time, minimizing waste and preserving the medication's quality. With its compact and robust construction, this device is essential in medical environments—from bustling hospitals to busy clinics—enhancing the efficiency of medication administration and safeguarding the well-being of both practitioners and patients
\n
\nProduct Features:
\n<ul>
\n 	<li>100% Brand New</li>
\n 	<li>Products: Glass Ampoule Bottle Opener (Dolphin Shape)</li>
